parent_ids,child_ids,times
3705,2196,50
78105,2197,57
62187,2198,49
19383,2199,57
8276,2200,53
57809,2202,44
87621,2203,45
97920,2204,44
2204,2205,49
2209,2206,53
2209,2207,52
52286,2208,42
48528,2209,47
72047,2210,48
33536,2211,54
2210,2212,56
30028,2214,59
2218,2215,48
41947,2216,55
3735,2218,44
98128,2219,50
67738,2220,50
72851,2221,45
44767,2222,53
72234,2223,54
67467,2224,50
282,2225,51
24159,2226,50
25641,2227,17
2227,2228,21
52114,2230,37
25247,2231,51
38054,2232,55
85763,2233,44
4031,2234,56
71464,2235,34
2235,2236,37
2235,2237,41
98238,2239,45
550,2240,48
59184,2241,52
93491,2242,56
2241,2243,56
25781,2246,50
10318,2247,50
2247,2249,53
60209,2250,45
83514,2251,38
40999,2252,52
26134,2253,62
1792,2254,44
14882,2255,42
55587,2256,55
90711,2257,52
2256,2259,58
38855,2260,38
43826,2261,50
54692,2263,51
48065,2264,55
2263,2265,57
2264,2266,59
68322,2267,47
2269,2268,43
93526,2269,39
35876,2270,51
73685,2271,56
2270,2272,58
2274,2273,64
2272,2274,61
34719,2275,51
2275,2276,56
43647,2277,53
71431,2282,53
6695,2283,59
98327,2284,62
61919,2285,51
58382,2286,42
22869,2287,56
78276,2289,56
8642,2290,54
54364,2291,54
79429,2292,59
90548,2293,52
26001,2294,48
78529,2295,40
43657,2296,41
2298,2297,58
72407,2298,54
43964,2299,51
28478,2300,41
43878,2301,49
75679,2302,43
99200,2303,50
31934,2307,52
78329,2309,39
816,2310,51
59637,2312,42
76280,2313,60
39556,2314,39
38877,2315,43
43183,2316,56
81292,2317,58
44339,2318,61
14576,2319,47
24964,2320,48
9574,2321,47
62848,2322,40
82665,2323,61
17227,2324,33
21886,2325,43
70966,2327,51
17847,2328,43
2328,2329,47
38168,2330,55
86061,2331,53
7963,2332,51
21294,2333,75
47685,2334,53
6163,2335,40
2337,2336,45
93372,2337,41
61777,2338,47
10782,2339,50
15466,2340,51
67981,2341,34
41156,2342,39
33349,2343,49
66803,2345,47
98742,2346,49
70188,2347,41
23849,2348,56
67239,2349,49
5151,2350,48
2352,2351,46
96069,2352,39
2352,2353,42
10544,2354,44
2354,2355,49
35187,2356,53
16623,2357,50
18835,2358,52
20271,2359,59
97968,2360,36
16893,2361,56
80212,2362,52
64401,2363,36
1328,2364,33
60971,2366,48
26663,2368,55
15531,2369,53
26648,2370,42
78149,2371,40
2370,2372,48
69339,2373,43
72600,2374,44
32423,2375,60
2380,2376,49
2380,2377,45
2380,2378,45
2380,2379,46
74016,2380,41
97263,2381,49
32611,2383,46
71341,2384,42
51879,2388,41
23700,2389,47
12026,2391,68
12955,2392,49
40709,2393,65
55661,2394,52
63520,2395,58
74489,2396,51
49260,2397,56
50739,2399,65
68981,2400,32
61898,2401,50
91130,2402,54
1755,2403,55
74900,2404,39
5027,2405,55
46985,2406,59
58351,2407,64
78874,2408,43
80781,2409,43
87329,2410,60
13008,2411,52
75808,2412,47
78817,2413,50
78452,2414,47
57123,2415,55
86963,2416,44
21605,2417,51
76048,2418,45
4863,2419,47
2418,2421,49
19406,2422,33
2422,2423,37
85668,2424,39
2422,2425,36
2428,2426,58
33410,2427,52
36290,2428,55
22306,2429,54
36509,2430,62
2433,2431,50
2433,2432,49
11011,2433,44
9672,2434,34
917,2436,50
67183,2437,36
16907,2438,54
2440,2439,44
29843,2440,38
99632,2441,41
2441,2442,45
19256,2443,47
76286,2444,45
73225,2446,45
74084,2449,45
32775,2450,65
2452,2451,61
59284,2452,56
75460,2453,56
25844,2454,56
29834,2455,54
87048,2456,34
32983,2457,46
11800,2458,48
38594,2459,42
17909,2460,49
2459,2461,47
57263,2464,33
88733,2465,36
2467,2466,55
2469,2467,52
70365,2469,46
33240,2472,50
43300,2474,51
72133,2475,50
68187,2476,38
83353,2477,37
81597,2478,60
12438,2480,47
86061,2481,53
32353,2482,52
11099,2483,49
36908,2484,52
39236,2485,29
27758,2488,52
90295,2489,37
33904,2490,41
52843,2491,40
85571,2492,45
77309,2493,53
76104,2494,48
56142,2495,90
62091,2496,30
80787,2497,47
28694,2499,52
44865,2500,53
48356,2501,55
19309,2502,47
4551,2503,52
68843,2504,56
31922,2505,46
9100,2506,63
7875,2507,52
46198,2508,53
2508,2509,61
19825,2510,56
64686,2511,42
75748,2512,48
13897,2513,47
40317,2514,43
2513,2516,50
33423,2517,46
67604,2518,56
91802,2519,52
20516,2520,42
2525,2523,51
32735,2524,39
61771,2525,42
2523,2526,54
3318,2527,55
79765,2528,54
33568,2529,51
68531,2531,45
2531,2532,51
92053,2533,40
31349,2534,44
18247,2535,48
92985,2536,45
85291,2537,59
74539,2538,56
45909,2539,50
57595,2540,45
70503,2541,60
58538,2542,36
94491,2543,46
18863,2544,58
88562,2546,53
45816,2548,52
72475,2549,34
2414,2550,52
98191,2551,41
2553,2552,56
86671,2553,51
70527,2555,45
50230,2556,39
2558,2557,50
89151,2558,46
55127,2560,36
5443,2561,50
72598,2562,44
2562,2563,47
97642,2564,46
81856,2565,39
2565,2566,45
2566,2567,51
55638,2568,57
34610,2569,45
2571,2570,78
95853,2571,70
98400,2572,51
67339,2573,55
13529,2574,57
2576,2575,59
2800,2576,54
69437,2578,65
78066,2579,52
2579,2580,57
48834,2581,59
62131,2582,46
97408,2583,55
46424,2584,49
40911,2585,52
80618,2586,49
87181,2588,31
25547,2589,48
87249,2590,48
35863,2591,44
7349,2592,63
64919,2593,46
2596,2594,51
62697,2595,54
40019,2596,47
37007,2597,46
68836,2598,49
39232,2599,40
2601,2600,47
47022,2601,43
44040,2602,37
5258,2603,51
89678,2605,61
63105,2606,62
2608,2607,48
61696,2608,43
67661,2609,51
5027,2610,54
19024,2611,55
2613,2612,59
70173,2613,56
72421,2614,52
54048,2615,53
80188,2617,68
52413,2618,39
2621,2619,46
8380,2621,43
4949,2622,51
2622,2623,54
2622,2624,55
2622,2625,55
3155,2626,47
82387,2627,46
14740,2629,35
75573,2630,48
54313,2631,49
8671,2632,46
2635,2633,43
4545,2634,42
13424,2635,39
2635,2636,44
16156,2637,58
2637,2638,63
21340,2640,58
52598,2641,50
94372,2642,53
2642,2644,60
50996,2646,45
18,2647,47
98929,2648,45
3580,2650,47
53200,2651,58
40778,2652,43
88220,2654,43
97586,2655,61
49920,2658,49
85102,2659,46
14125,2660,62
2664,2661,40
2664,2662,37
2664,2663,39
77420,2664,34
68759,2665,55
27026,2666,38
70660,2667,58
96269,2668,53
29027,2669,48
83543,2670,51
15661,2671,62
73828,2672,56
2674,2673,54
23080,2674,48
94373,2675,55
97973,2676,56
87919,2677,49
82064,2678,50
55299,2679,53
99543,2680,54
51011,2681,20
51011,2682,17
2682,2683,23
83838,2684,48
16914,2685,41
2687,2686,51
74220,2687,46
2687,2688,51
33855,2689,59
87526,2690,48
89676,2691,52
34749,2692,68
82036,2693,59
14891,2694,53
60751,2695,59
71199,2697,48
2699,2698,44
47286,2699,41
40930,2701,54
11500,2702,66
49360,2703,56
54540,2706,40
2709,2707,62
95148,2708,29
85349,2709,57
46386,2710,45
76735,2711,53
62539,2712,51
88540,2713,49
3167,2714,45
6555,2715,54
2717,2716,46
67218,2717,39
51409,2718,46
31392,2719,43
87165,2720,52
2718,2721,49
19568,2722,54
49936,2723,38
66359,2724,56
2728,2725,39
2725,2726,44
2726,2727,51
6875,2728,32
2728,2729,39
93080,2730,43
43699,2731,48
91105,2732,53
75289,2733,63
2733,2734,67
59000,2735,52
20194,2736,64
83338,2737,47
30608,2738,50
65112,2739,60
92025,2740,24
46761,2741,49
3716,2742,25
2748,2744,68
62689,2746,50
39515,2748,63
1075,2749,38
98599,2750,40
96943,2751,38
93486,2752,51
9466,2754,54
97532,2755,56
78653,2756,47
81387,2757,40
41464,2758,58
17949,2759,37
50325,2761,47
95646,2762,53
93862,2764,62
29043,2765,62
82340,2766,50
37201,2767,24
8641,2769,48
20060,2770,51
14396,2771,54
28932,2772,47
35818,2774,54
2777,2775,49
2774,2776,59
92583,2777,46
59984,2778,34
19342,2779,46
2779,2780,53
27250,2781,46
89765,2782,48
91396,2783,45
2783,2784,49
2786,2785,35
42300,2786,30
2788,2787,50
91197,2788,40
48679,2789,50
62325,2790,39
42925,2791,22
24396,2792,38
2792,2793,43
12872,2794,57
33138,2795,51
67714,2797,50
31776,2798,47
68964,2800,50
13814,2801,43
73302,2802,48
87123,2803,41
53317,2804,50
47494,2805,61
57282,2806,40
8312,2807,39
2807,2808,44
60775,2809,32
2809,2810,42
62091,2811,30
29276,2812,46
44088,2813,52
59588,2814,50
30730,2815,54
63733,2816,46
62766,2817,49
32742,2818,51
2818,2819,59
2819,2820,65
33134,2823,65
5501,2824,50
95502,2825,46
85982,2827,49
95286,2828,31
81857,2829,46
92526,2831,51
2831,2832,58
97407,2833,60
29828,2834,47
10045,2835,49
2835,2836,57
58609,2837,54
95523,2839,49
8069,2840,55
34955,2841,62
55979,2844,59
72871,2845,47
2847,2846,59
2848,2847,53
54944,2848,49
91000,2849,58
4793,2850,47
25503,2851,62
70941,2852,48
10926,2853,47
74975,2854,48
2853,2855,51
2853,2856,52
2858,2857,60
41845,2858,54
2857,2859,69
96505,2860,42
32538,2862,47
42651,2863,53
22107,2864,54
37112,2866,51
71759,2867,41
56335,2868,41
67191,2870,37
31818,2872,44
31856,2873,49
47758,2874,66
2872,2875,54
63528,2876,53
27032,2877,47
87409,2878,54
2878,2879,57
81526,2880,44
22447,2881,48
86686,2882,37
51526,2883,44
70243,2884,62
45749,2885,56
26953,2886,59
90343,2887,46
98269,2888,46
59809,2889,48
2888,2890,50
50101,2891,61
1484,2892,48
71083,2893,59
6290,2894,48
87510,2895,43
2895,2896,48
2895,2897,45
16067,2898,51
2896,2899,56
64616,2901,46
2634,2902,48
86554,2904,43
22627,2905,39
2905,2906,43
17949,2909,35
59859,2910,38
2910,2911,45
63344,2912,58
31955,2913,49
87861,2914,42
56822,2915,51
51430,2916,43
23118,2917,45
2916,2918,56
39970,2919,54
97614,2920,63
2922,2921,55
26325,2922,49
29428,2923,52
68971,2924,54
41154,2925,45
89092,2926,46
68200,2927,45
2929,2928,53
55661,2929,49
2929,2930,53
2929,2931,54
2933,2932,40
3091,2933,35
432,2934,47
39810,2935,45
33164,2936,57
2939,2938,44
2940,2939,40
17597,2940,36
61391,2942,61
84352,2943,57
2946,2945,42
13443,2946,40
2946,2947,45
12634,2948,51
2951,2949,53
70337,2950,53
58200,2951,50
38700,2952,46
2955,2953,74
44588,2954,55
46476,2955,69
21717,2956,60
63210,2958,52
24854,2959,55
43095,2960,58
66806,2961,44
31123,2963,63
31973,2964,51
82158,2965,60
99914,2968,50
2968,2969,55
91261,2970,66
9660,2972,59
2975,2973,53
16078,2974,42
28829,2975,44
2977,2976,47
97815,2977,43
74377,2978,52
99593,2979,35
2979,2980,44
2983,2981,67
71631,2982,44
24287,2983,64
27027,2984,40
7757,2985,62
36638,2987,50
85784,2989,47
11422,2990,46
49049,2992,63
75363,2993,42
58365,2994,39
66540,2995,56
2997,2996,32
42542,2997,25
3505,2998,45
2998,2999,49
79248,3000,46
2998,3001,53
61482,3002,48
77668,3003,56
12242,3004,46
3006,3005,54
3004,3006,52
70197,3007,53
53579,3008,46
3011,3009,56
93905,3010,47
3008,3011,50
42589,3012,48
36565,3013,52
86767,3016,46
74348,3017,62
980,3018,57
10684,3019,55
10875,3020,61
9183,3022,40
41497,3023,39
14382,3024,35
22502,3025,45
3830,3026,44
30361,3027,41
54417,3028,43
43424,3029,67
83520,3030,45
83167,3031,44
84685,3032,45
77298,3033,48
93363,3034,49
36055,3036,59
60425,3037,42
25547,3039,49
11014,3040,57
49491,3041,60
77870,3044,46
3044,3045,48
3047,3046,51
59361,3047,46
66632,3048,44
3051,3049,46
67674,3050,57
58302,3051,41
44625,3052,38
32338,3053,47
21049,3054,53
94004,3056,46
11037,3057,51
32667,3058,62
57403,3059,43
3059,3060,47
3060,3061,57
3060,3062,50
3059,3063,47
3060,3064,51
3066,3065,46
81724,3066,43
56656,3067,43
23092,3068,41
3066,3069,48
93219,3070,47
28164,3071,55
3074,3072,70
20284,3073,51
90594,3074,66
64913,3075,49
92299,3076,49
3076,3077,53
11135,3078,45
97778,3080,46
21795,3081,46
3081,3082,50
31562,3083,47
64480,3084,40
82358,3085,46
71155,3086,41
18408,3087,48
77693,3088,50
3091,3090,33
94943,3091,30
3094,3092,47
80229,3093,37
3093,3094,42
3098,3095,35
3098,3096,34
3098,3097,36
98026,3098,31
70278,3099,50
95127,3100,51
3104,3101,45
3104,3102,44
94959,3103,38
3103,3104,42
41303,3105,36
3105,3106,40
3105,3107,39
75898,3108,43
21573,3109,49
3109,3110,53
87430,3112,48
3118,3116,42
83935,3117,48
91079,3118,37
49508,3120,51
14805,3121,49
67454,3122,48
87059,3125,57
69324,3128,64
72814,3129,34
3129,3130,37
11062,3131,60
95963,3132,56
79114,3133,38
41578,3134,44
95517,3135,59
22114,3136,61
91789,3137,47
4555,3138,46
49917,3139,45
52965,3142,46
79067,3143,57
3142,3144,53
32673,3145,35
29348,3146,55
43830,3147,56
88066,3149,52
3147,3150,60
38496,3152,49
77810,3153,46
20741,3154,37
80423,3155,38
3158,3156,47
3158,3157,49
34969,3158,45
412,3162,45
12645,3163,48
22310,3164,27
3164,3165,35
3165,3166,38
3165,3167,40
31675,3168,52
85255,3169,48
30131,3170,61
22056,3171,51
70924,3172,60
4961,3173,37
3173,3174,44
51879,3175,38
96635,3177,39
3179,3178,39
46987,3179,35
3179,3180,39
3179,3181,39
3179,3182,39
34584,3184,56
2404,3186,44
3190,3187,59
48072,3188,44
6132,3190,55
69597,3191,49
3191,3192,53
82423,3193,44
3193,3194,47
639,3195,51
31281,3196,50
3193,3197,49
99612,3198,55
3198,3199,65
73612,3200,47
61771,3201,41
3201,3202,46
56078,3203,52
3108,3204,49
3204,3206,53
65284,3207,69
36072,3209,45
8638,3210,55
43495,3211,44
33251,3212,45
9081,3213,55
30446,3214,48
6087,3215,54
84115,3216,43
74962,3217,66
3216,3218,47
13580,3219,33
3219,3220,38
3222,3221,52
3223,3222,47
77677,3223,42
20923,3224,47
78738,3225,65
89818,3227,42
17958,3229,21
67989,3230,66
58328,3231,49
28113,3232,65
3235,3234,54
96068,3235,48
60321,3236,54
5562,3237,54
3237,3238,56
80757,3239,78
74047,3240,57
50221,3241,58
51307,3243,40
57865,3244,52
3244,3245,55
71394,3246,55
44447,3247,55
3249,3248,52
70981,3249,47
14291,3250,55
34838,3251,48
12007,3253,41
98065,3254,75
30979,3255,52
3257,3256,54
92017,3257,51
3257,3258,55
43741,3259,54
62902,3260,42
84401,3261,43
3261,3262,46
45909,3263,51
59517,3264,48
3268,3266,46
3268,3267,44
93194,3268,39
56977,3269,33
3269,3270,37
41409,3271,52
46574,3273,55
90686,3274,17
69244,3275,49
87581,3276,57
57226,3277,46
21550,3278,44
11842,3279,56
4667,3280,49
1384,3281,51
56679,3282,45
86288,3285,24
3285,3286,31
47736,3287,31
3286,3288,38
3286,3289,39
52411,3290,50
78016,3294,45
10748,3295,49
5301,3296,51
67070,3300,54
10050,3301,57
95653,3302,45
78212,3303,54
3305,3304,53
39949,3305,47
13853,3306,48
62046,3307,50
894,3308,40
24116,3309,40
16655,3310,61
68740,3313,46
84203,3315,44
11706,3316,47
3316,3317,52
3316,3318,52
3318,3319,57
3318,3320,55
3317,3321,56
74183,3322,62
71470,3323,54
3322,3324,68
58947,3325,52
33449,3327,32
3327,3328,37
3327,3329,36
59016,3331,34
11515,3332,42
3332,3333,50
86065,3334,41
97911,3335,46
38461,3336,38
35924,3337,43
49688,3338,46
39160,3339,46
16494,3340,35
86014,3342,41
62444,3343,50
8006,3344,65
27809,3347,54
22452,3352,57
50542,3353,46
3355,3354,55
3353,3355,51
94650,3356,36
3356,3357,39
3359,3358,40
12906,3359,36
3358,3360,46
32074,3361,44
82417,3362,49
8223,3363,52
3367,3366,45
85960,3367,42
9687,3368,49
87949,3369,43
3371,3370,72
27078,3371,66
19713,3372,52
88853,3373,51
34524,3374,60
62520,3375,45
3377,3376,58
54055,3377,55
79941,3378,65
47517,3379,49
3384,3382,54
3384,3383,53
62299,3384,46
3384,3385,51
53344,3386,45
44608,3387,41
82154,3388,43
48125,3389,30
6898,3390,49
85583,3392,47
25475,3394,41
74726,3395,57
21569,3396,48
21562,3397,51
72474,3398,39
3398,3399,43
48253,3400,54
58418,3401,45
52447,3402,41
66289,3403,40
6521,3404,51
3404,3405,54
99525,3406,53
55976,3407,61
43494,3408,37
34751,3409,45
55458,3411,47
3411,3412,51
70037,3413,49
94424,3414,47
51685,3417,62
40665,3418,49
44299,3420,42
18867,3421,53
80698,3422,35
3422,3423,39
16868,3424,60
35542,3425,53
70857,3426,47
45967,3427,71
21208,3428,51
42599,3429,61
32872,3430,50
49687,3431,46
79295,3433,51
48477,3434,42
31083,3437,38
55421,3438,36
13708,3439,45
52113,3440,45
3440,3441,51
3440,3442,48
3440,3443,52
97766,3444,49
3444,3445,54
3447,3446,56
19736,3447,52
64015,3448,45
3447,3450,62
94595,3451,59
59391,3452,57
3454,3453,40
44690,3454,35
3453,3455,44
77180,3456,50
92910,3457,55
65080,3458,47
38139,3460,51
43874,3461,44
3461,3462,52
30520,3463,41
17882,3465,53
3108,3466,49
63266,3467,49
89265,3468,48
50735,3469,63
12810,3470,56
33108,3471,51
46026,3472,55
5822,3473,21
3475,3474,55
13150,3475,49
3475,3476,52
15357,3477,53
19948,3478,63
97674,3479,62
3478,3480,69
28821,3481,54
62211,3482,46
13031,3484,48
89659,3485,53
67540,3486,39
55421,3488,35
3488,3489,43
2309,3490,43
75269,3491,51
33508,3492,50
4692,3493,45
68515,3495,60
51719,3496,54
21627,3497,46
67365,3498,59
3498,3499,65
44952,3500,58
1000,3501,43
23443,3503,45
16530,3505,41
1197,3506,48
3508,3507,51
33859,3508,46
44172,3509,39
84749,3510,64
34969,3511,44
74655,3512,40
74574,3513,37
88529,3514,65
45488,3515,45
64055,3516,45
55977,3517,56
3517,3518,61
3520,3519,49
97247,3520,47
3522,3521,58
65281,3522,52
85367,3523,41
80903,3524,52
3527,3525,68
43926,3526,62
27979,3527,62
42901,3528,51
87635,3529,50
3529,3530,57
22598,3531,25
67981,3532,37
21140,3533,44
95314,3534,45
29809,3535,56
28225,3536,64
87622,3537,61
44873,3538,64
12629,3539,48
3539,3540,52
2622,3541,56
3539,3542,54
8904,3543,48
10301,3544,57
17890,3545,51
70115,3546,55
21454,3547,55
3547,3548,60
3548,3549,65
34322,3550,40
63147,3551,44
37653,3552,39
99623,3554,51
2934,3555,51
41855,3556,74
43485,3557,48
99261,3558,46
67665,3559,47
23300,3560,47
23605,3561,54
34276,3562,64
47304,3563,37
44894,3564,37
3563,3566,40
38991,3568,40
86339,3569,46
88035,3570,65
48546,3571,53
3573,3572,49
69439,3573,43
81850,3574,53
68657,3575,49
32523,3576,45
58418,3577,41
37330,3578,52
24380,3579,49
35925,3580,43
60172,3581,54
65033,3583,42
38824,3584,51
46118,3585,56
13456,3586,32
34453,3587,44
39266,3588,49
81411,3589,48
88404,3590,48
8223,3591,50
9875,3593,46
36379,3594,52
74089,3595,45
89847,3596,47
67674,3597,56
62236,3598,46
40687,3599,59
3599,3600,62
29651,3601,51
79092,3602,49
92644,3603,48
88266,3604,69
37255,3607,42
9549,3608,57
40080,3610,57
3612,3611,49
59637,3612,42
81735,3613,52
97307,3614,36
68847,3616,37
67405,3617,51
67127,3618,49
11013,3619,58
10794,3620,67
74300,3621,52
24862,3622,54
64258,3623,65
55407,3624,52
33360,3625,50
3628,3627,45
96635,3628,43
21648,3630,49
3633,3631,48
3631,3632,53
81858,3633,44
36127,3634,56
25151,3635,54
65064,3636,57
71058,3637,58
51592,3638,43
52049,3639,25
61220,3640,49
62376,3641,53
3640,3642,54
3644,3643,47
62216,3644,40
82036,3645,54
8896,3647,51
22446,3648,51
27074,3649,42
88904,3650,57
42596,3651,58
71431,3652,56
38035,3653,60
3656,3654,66
78344,3655,65
48472,3656,61
94273,3657,43
27981,3658,50
15983,3659,55
51409,3660,49
88878,3661,56
3661,3662,61
93173,3665,43
97652,3666,42
3666,3667,47
94860,3668,40
3668,3669,43
36514,3670,47
69090,3671,50
13909,3672,51
67459,3673,54
76355,3674,52
60203,3675,48
34955,3676,64
60660,3678,46
40356,3679,61
20920,3680,42
41566,3681,44
62450,3682,34
81550,3683,54
49922,3684,57
85955,3685,48
12120,3686,39
86061,3687,57
61631,3689,46
4277,3691,48
43694,3692,53
60100,3694,28
3696,3695,37
87598,3696,33
11315,3697,61
3702,3698,62
67882,3699,40
41457,3700,36
3700,3701,41
20287,3702,58
68561,3703,12
86535,3704,68
3706,3705,46
65167,3706,39
3705,3707,49
50697,3708,39
44235,3709,49
79017,3710,55
10644,3711,29
8910,3713,45
3716,3714,25
3716,3715,23
98120,3716,19
3716,3717,23
33005,3718,34
28129,3720,37
23388,3721,47
2719,3722,46
3725,3723,48
58536,3725,41
83158,3726,57
12406,3727,51
2164,3728,54
44708,3729,54
4927,3730,56
62443,3732,46
44391,3733,42
97053,3734,34
3734,3735,37
3734,3736,39
74341,3737,44
3740,3738,51
95041,3739,46
90001,3740,40
76703,3741,47
95759,3742,38
57140,3745,48
51450,3746,45
65262,3747,51
82937,3749,32
3749,3750,38
15619,3751,52
81385,3753,54
70164,3754,46
3756,3755,47
13677,3756,44
69460,3757,60
29685,3758,50
90602,3759,46
3761,3760,52
22274,3761,47
46206,3762,40
3762,3763,44
3763,3764,50
37255,3765,42
33371,3766,55
16974,3767,38
43301,3768,47
99459,3769,40
74518,3770,40
16326,3771,38
76295,3772,53
34839,3773,45
3772,3774,58
40364,3775,49
19709,3777,45
27246,3778,52
3998,3779,62
3781,3780,54
89357,3781,48
3784,3782,62
70673,3783,58
3781,3784,53
63865,3785,42
51346,3786,53
38130,3787,49
7410,3788,59
5135,3789,38
19570,3790,50
96633,3791,58
67821,3792,55
3794,3793,63
62569,3794,59
91409,3795,53
3795,3796,56
74930,3797,52
30777,3798,44
96417,3799,39
58083,3800,55
23093,3801,31
89495,3802,50
55844,3803,57
30900,3804,61
81216,3805,53
49422,3807,56
37000,3808,61
81700,3809,52
13885,3810,53
2790,3811,44
9572,3812,43
34121,3813,57
79192,3814,54
3814,3815,64
55228,3818,60
17212,3820,60
98556,3821,56
7673,3822,50
45180,3823,44
6052,3825,58
46775,3826,41
30128,3827,46
3827,3828,49
41091,3830,40
3830,3831,44
59961,3832,33
3832,3833,40
39377,3834,55
15953,3835,50
98075,3836,46
3834,3837,63
20971,3838,39
62312,3839,59
58842,3840,54
59372,3841,54
65776,3843,55
60971,3844,44
99200,3845,52
71325,3846,57
36053,3849,55
2533,3850,46
14740,3851,38
3851,3852,41
26837,3853,53
94191,3854,48
81036,3855,47
3853,3856,60
74384,3857,59
42288,3858,56
94805,3859,53
3859,3860,57
7447,3861,40
54034,3862,48
3862,3863,54
3862,3864,52
3862,3865,52
83965,3866,63
50194,3868,40
63873,3869,52
15642,3870,49
40084,3871,51
62201,3873,46
3873,3874,53
87589,3875,46
33004,3876,40
60457,3877,30
77303,3879,44
34631,3880,50
36798,3881,48
3883,3882,41
64841,3883,38
10264,3884,49
93101,3886,63
33413,3887,64
44615,3888,55
3887,3889,68
3887,3890,70
19759,3891,57
53579,3892,43
20462,3893,43
3893,3894,49
3894,3895,51
36294,3896,43
91396,3897,46
77301,3898,60
4873,3899,52
3899,3900,54
70756,3901,41
3901,3902,46
69983,3903,46
64937,3904,47
80722,3905,45
3908,3906,63
72075,3907,64
97225,3908,55
81684,3909,59
43780,3910,43
69448,3911,52
33841,3912,45
19350,3913,43
